Time,Roll,Pitch,Yaw,aX,aY,aZ
13:24:31.2152,12.33,-2.03,-114.41,-42.42,22.85,-11.01
13:24:31.2622,9.41,-3.18,-114.56,-73.94,24.19,10.21
13:24:31.3116,5.54,-3.72,-115.65,-87.97,12.05,26.31
13:24:31.3565,2.32,-3.67,-116.45,-49.31,1.14,-0.89
13:24:31.4050,1.07,-3.77,-115.51,-6.87,12.54,-26.31
13:24:31.4675,1.95,-3.45,-112.6,13.01,-13.62,-50.82
13:24:31.5426,2.05,-1.92,-107.95,-3.76,-46.6,-103.14
13:24:31.6010,2.34,0.89,-102.01,16.48,-42.64,-67.17
13:24:31.6596,4.34,2.46,-99.81,51.73,-32.28,-32.04
13:24:31.7062,7.67,4.01,-97.58,52.27,-29.84,-39.18
13:24:31.7657,9.61,4.4,-95.6,11.79,0.53,-27.17
13:24:31.8162,8.66,3.9,-95.15,-39.07,12.48,4.6
13:24:31.8710,6.78,2.78,-96.1,-15.29,46.08,22.22
13:24:31.9197,6.52,0.83,-97.08,11.91,67.3,16.49
13:24:31.9557,7.49,-2.24,-97.9,34.9,40.47,3.02
13:24:32.1460,8.54,-3.2,-98.13,20.57,1.75,1.55
13:24:32.6103,8.55,-2.73,-98.1,-5.1,-23.62,1.07
13:24:32.9923,7.46,-1.22,-97.87,-35.83,-56.06,-1.31
13:24:32.1375,5.22,1.51,-97.4,-61.93,-79.1,-6.37
13:24:32.1790,2.75,4.18,-96.94,-68.64,-62.76,-7.29
13:24:32.2137,0.21,5.98,-96.78,-65.65,-33.01,3.99
13:24:32.2551,-1.51,6.67,-97.34,-35.96,-5.57,28.26
13:24:32.2900,-2.13,5.92,-99.15,6.06,39.8,54.36
13:24:32.3341,-1.49,3.48,-101.34,15.69,79.61,59.48
13:24:32.3735,-0.72,-0.87,-104.21,8.92,90.53,63.26
13:24:32.4220,-0.44,-4.7,-107.27,-8.46,79.07,66.49
13:24:32.4681,-0.94,-7.63,-110.13,-27.85,64.07,66.8
13:24:32.5135,-2.01,-9.25,-113.34,-40.41,10.16,62.47
13:24:32.5644,-4.07,-8.32,-116.21,-65.23,-39.47,37.65
13:24:32.6110,-7.02,-5.74,-117.11,-71.38,-66.73,-11.13
13:24:32.6584,-9.81,-2.89,-116.53,-60.96,-61.36,-29.36
13:24:32.7032,-12.01,-0.54,-115.87,-31.99,-31.97,-17.29
13:24:32.7450,-12.82,0.23,-115.27,-11.69,0.47,-24.67
13:24:32.7874,-13.03,-0.6,-113.08,1.67,45.29,-46.92
13:24:32.8384,-12.85,-2.66,-110.12,9.71,67.3,-57.23
13:24:32.8855,-12.23,-5.28,-106.16,26.12,65.59,-69.3
13:24:32.9358,-10.7,-7.57,-102.25,58.68,55.41,-70.95
13:24:32.9822,-7.55,-9.1,-98.27,90.99,36.26,-76.98
13:24:33.3272,-3.3,-10.45,-94.22,108.37,34.25,-80.22
13:24:33.8413,1.19,-11.73,-90.03,104.17,17.18,-86.5
13:24:33.1302,4.62,-12.09,-85.85,81.79,-9.17,-90.89
13:24:33.1753,6.82,-11.58,-81.38,47.88,-30.32,-86.92
13:24:33.2256,7.56,-10.4,-77.53,21.12,-42.64,-75.52
13:24:33.2676,7.56,-9.05,-74.6,5.63,-44.35,-62.41
13:24:33.3066,6.96,-7.47,-71.64,-12.91,-30.02,-44.0
13:24:33.3622,5.74,-6.4,-69.85,-29.37,-26.42,-27.72
13:24:33.4041,4.21,-5.17,-68.92,-42.54,-36.12,-18.14
13:24:33.4419,2.05,-3.37,-68.22,-54.86,-41.6,-12.96
13:24:33.4837,-0.06,-1.48,-67.7,-36.87,-46.79,-12.59
13:24:33.5203,-1.0,0.24,-67.18,-9.68,-56.3,-21.43
13:24:33.5542,-1.09,2.29,-66.21,6.42,-60.87,-38.39
13:24:33.5877,-0.78,4.63,-64.01,1.73,-45.2,-63.32
13:24:33.6322,-0.78,6.1,-60.81,-14.31,-29.71,-88.75
13:24:33.6752,-1.28,6.87,-57.05,-33.76,-12.46,-106.74
13:24:33.7115,-2.16,6.94,-53.36,-47.12,9.31,-113.75
13:24:33.7464,-3.63,6.31,-48.69,-56.69,26.69,-115.09
13:24:33.7845,-5.16,5.36,-44.3,-52.6,34.01,-108.51
13:24:33.8236,-6.45,4.14,-39.69,-31.81,36.99,-94.06
13:24:33.8685,-6.71,3.03,-35.74,-3.52,36.75,-85.28
13:24:33.9104,-5.61,1.65,-32.0,40.26,43.4,-74.48
13:24:33.9537,-3.16,0.14,-29.04,80.14,53.03,-71.13
13:24:33.9929,-0.07,-1.93,-26.37,94.65,75.41,-75.4
13:24:34.3060,3.05,-4.92,-23.38,80.57,85.16,-85.82
13:24:34.6700,5.24,-8.47,-20.05,51.85,84.86,-89.85
13:24:34.1065,6.24,-12.07,-17.06,30.81,86.51,-81.92
13:24:34.1451,6.41,-15.75,-14.19,10.45,65.29,-64.79
13:24:34.1871,5.94,-17.98,-12.24,-4.37,40.16,-42.23
13:24:34.2285,5.2,-19.29,-11.18,-13.94,17.91,-12.11
13:24:34.2689,4.62,-19.46,-11.24,-14.74,-9.41,10.88
13:24:34.3101,4.19,-18.57,-11.91,-16.51,-29.17,19.54
13:24:34.3541,3.62,-17.15,-12.58,-22.48,-38.98,15.64
13:24:34.3934,2.68,-15.28,-12.87,-27.05,-52.03,2.22
13:24:34.4375,1.21,-12.42,-12.32,-29.49,-69.9,-22.17
13:24:34.4827,-0.56,-8.1,-10.17,-18.21,-81.12,-52.35
13:24:34.5361,-1.15,-2.61,-6.9,8.43,-100.69,-58.75
13:24:34.5970,-0.33,2.06,-4.61,29.29,-102.28,-46.86
13:24:34.6386,0.98,5.74,-3.08,28.62,-86.73,-28.93
13:24:34.6794,1.9,9.59,-2.15,0.81,-76.24,-2.04
13:24:34.7281,1.45,12.06,-2.28,-20.65,-74.9,10.52
13:24:34.7665,0.15,14.94,-2.57,-42.85,-72.03,1.25
13:24:34.8036,-1.67,17.32,-2.09,-60.47,-52.46,-30.82
13:24:34.8424,-3.62,18.28,0.85,-68.27,18.46,-96.8
13:24:34.8863,-4.46,15.92,5.93,-45.96,101.93,-120.64
13:24:34.9290,-4.34,9.8,12.25,-7.05,165.65,-129.79
13:24:34.9721,-3.47,4.33,17.47,16.24,168.52,-153.93
13:24:35.5919,-2.74,-1.35,25.0,4.77,122.36,-198.02
13:24:35.4624,-3.87,-4.42,33.78,-39.25,56.14,-223.39
13:24:35.8742,-7.34,-4.51,43.36,-67.73,-11.91,-189.36
13:24:35.1326,-10.51,-1.82,50.15,-51.81,-52.09,-129.0
13:24:35.1793,-11.79,2.3,54.54,-9.19,-72.76,-91.31
13:24:35.2270,-10.86,6.03,57.83,18.37,-51.18,-79.54
13:24:35.2761,-8.83,7.7,61.18,35.02,6.38,-61.31
13:24:35.3246,-5.41,5.84,64.13,69.53,73.09,-34.0
13:24:35.3791,-1.11,0.93,65.52,90.45,106.99,-10.82
13:24:35.4299,2.69,-3.57,65.6,66.85,88.21,5.52
13:24:35.4788,4.7,-7.14,64.35,15.26,50.29,37.41
13:24:35.5273,4.34,-6.98,61.27,-34.74,-39.47,83.75
13:24:35.5765,2.19,-3.14,56.99,-63.03,-101.3,103.69
13:24:35.6263,-3.09,3.62,50.64,-120.53,-121.3,109.91
13:24:35.6825,-10.3,8.02,44.55,-136.38,-74.78,101.31
13:24:35.7356,-16.7,9.21,40.03,-116.32,-18.01,80.21
13:24:35.7822,-20.74,7.74,37.68,-72.85,44.31,47.16
13:24:35.8227,-23.19,4.37,38.13,-34.68,102.54,-8.39
13:24:35.8699,-23.2,-1.83,43.95,27.58,133.58,-73.45
13:24:35.9310,-20.09,-6.0,51.85,91.36,81.38,-111.62
13:24:35.9983,-12.29,-5.63,61.73,128.31,-15.51,-126.01
13:24:36.6973,-5.2,-1.99,67.5,153.13,-93.49,-117.04
13:24:36.1207,4.52,2.81,73.02,190.26,-44.78,-72.72
13:24:36.1786,13.5,4.26,75.51,161.79,-34.65,-17.29
13:24:36.2265,19.52,5.03,75.68,113.8,1.93,13.38
13:24:36.2702,22.97,4.8,75.06,77.15,18.76,8.75
13:24:36.3070,25.0,3.87,74.76,36.06,30.04,-15.28
13:24:36.3433,25.68,2.61,75.43,-7.36,9.49,-42.04
13:24:36.3825,23.57,2.28,77.35,-81.38,-23.62,-28.81
13:24:36.4288,18.94,3.22,78.1,-132.12,-33.56,12.96
13:24:36.4718,11.52,6.33,76.6,-149.07,-41.6,73.44
13:24:36.5246,0.65,6.63,70.68,-198.03,35.1,145.03
13:24:36.5804,-7.22,4.55,64.58,-174.68,39.31,166.61
13:24:36.6180,-14.48,0.75,57.69,-139.68,72.79,154.91
13:24:36.6645,-20.32,-5.67,52.77,-105.65,110.59,105.33
13:24:36.7126,-25.76,-12.62,52.12,-121.51,140.96,27.65
13:24:36.7630,-31.23,-18.03,55.28,-29.31,70.47,-22.47
13:24:36.8171,-30.46,-17.38,60.35,119.29,5.41,-135.89
13:24:36.8725,-23.6,-12.83,66.95,224.9,-58.98,-161.31
13:24:36.9227,-10.59,-4.8,73.45,324.84,-136.91,-159.18
13:24:36.9737,9.02,0.95,80.38,381.48,-63.86,-96.37
13:24:37.2664,28.0,3.87,84.88,275.75,-93.8,-25.4
13:24:37.8229,37.46,7.99,86.74,23.37,-11.6,53.99
13:24:37.1439,34.25,8.73,81.96,-99.86,81.14,110.27
13:24:37.1913,28.87,8.36,76.41,-122.91,70.04,114.78
13:24:37.2305,23.51,8.48,71.6,-106.2,33.46,99.42
13:24:37.2714,18.61,8.71,67.44,-83.09,27.79,74.78
13:24:37.3172,16.13,9.92,65.18,-32.79,-40.14,45.39
13:24:37.3571,14.44,9.36,62.84,-5.23,75.1,41.61
13:24:37.4074,13.39,5.49,59.53,-37.18,69.55,35.94
13:24:37.4646,9.78,4.24,57.9,-109.55,-2.76,20.82
13:24:37.5095,3.38,4.93,57.49,-126.75,-7.09,3.08
13:24:37.5598,-1.81,4.69,57.46,-112.05,21.38,-1.07
13:24:37.6009,-6.4,2.82,57.44,-103.03,79.92,8.14
13:24:37.6469,-10.29,-2.03,57.4,-86.57,143.46,30.03
13:24:37.6852,-13.04,-7.21,57.06,-71.26,134.25,47.35
13:24:37.7213,-15.52,-13.12,56.17,-47.3,105.04,46.98
13:24:37.7720,-17.47,-17.27,55.4,-34.01,38.94,32.41
13:24:37.8176,-17.37,-17.26,54.32,39.1,-57.64,6.13
13:24:37.8599,-12.99,-13.01,53.9,144.04,-121.12,-32.53
13:24:37.9042,-5.69,-7.13,54.56,188.01,-131.48,-38.2
13:24:37.9457,2.98,-0.6,56.18,199.71,-150.26,-39.73
13:24:37.9929,11.31,5.71,58.72,177.09,-147.58,-38.69
13:24:38.3700,19.2,12.13,62.6,116.91,-148.25,-42.96
13:24:38.8407,24.32,17.52,67.1,54.47,-126.73,-40.22
13:24:38.1312,26.85,21.17,70.67,1.48,-37.76,-9.18
13:24:38.1846,25.71,20.66,69.78,-33.64,60.9,27.22
13:24:38.2385,21.85,17.06,66.0,-71.26,123.46,44.05
13:24:38.2836,16.94,12.32,62.0,-106.32,135.16,48.63
13:24:38.3284,11.46,7.35,58.63,-132.05,134.8,48.38
13:24:38.3689,5.99,3.19,56.22,-136.51,88.27,39.66
13:24:38.4088,-0.93,1.16,54.58,-152.73,4.49,21.74
13:24:38.4543,-9.41,1.58,53.71,-164.43,-15.2,10.88
13:24:38.5106,-19.85,1.7,52.97,-170.35,15.65,15.03
13:24:38.5758,-29.67,-1.9,52.72,-103.33,73.33,44.72
13:24:38.6412,-31.29,-7.73,52.46,62.58,75.04,39.78
13:24:38.7046,-24.98,-11.31,53.35,171.97,50.9,-0.82
13:24:38.7634,-14.9,-12.55,54.39,189.41,13.7,-13.45
13:24:38.8150,-3.34,-11.53,55.26,232.7,-46.85,-18.2
13:24:38.8698,11.29,-7.29,56.69,176.79,-76.73,-14.24
13:24:38.9399,17.54,-3.27,58.71,70.02,-92.58,-21.68
13:24:38.9895,18.66,0.78,61.5,-12.42,-114.78,-35.95
13:24:39.3542,16.97,5.55,64.83,-72.36,-141.54,-41.25
13:24:39.7699,13.99,10.32,67.9,-96.81,-127.34,-42.23
13:24:39.1165,10.37,14.42,70.72,-97.54,-93.43,-45.4
13:24:39.1580,7.84,16.93,73.12,-61.14,-51.3,-51.74
13:24:39.1972,7.22,17.96,75.46,-12.36,-17.82,-55.64
13:24:39.2347,8.13,17.38,77.54,22.09,31.75,-46.74
13:24:39.2759,10.74,14.44,79.02,47.95,49.07,-11.19
13:24:39.3405,14.23,8.6,75.67,24.29,74.19,49.91
13:24:39.4396,8.17,4.06,68.13,-140.96,51.57,76.55
13:24:39.5271,-11.7,-2.26,60.88,-266.57,96.26,86.55
13:24:39.6153,-21.97,-7.49,56.29,-118.52,23.27,161.86
13:24:39.6667,-22.11,-11.79,50.09,54.47,47.91,116.0
13:24:39.7134,-16.92,-13.95,49.05,145.45,13.88,-24.97
13:24:39.7622,-8.57,-11.89,51.89,124.17,-38.31,-57.53
13:24:39.8237,-2.69,-9.34,54.49,120.51,-51.42,-46.92
13:24:39.8754,3.4,-4.99,56.61,131.36,-94.29,-30.64
13:24:39.9286,8.97,-1.37,58.05,141.6,-89.35,-19.61
13:24:39.9705,16.48,2.92,60.32,126.91,-85.08,-30.52
13:24:40.2503,22.28,6.11,63.74,80.38,-88.07,-54.36
13:24:40.7482,24.96,10.19,69.74,2.09,-110.02,-73.51
13:24:40.1317,25.38,12.98,75.36,-27.05,-77.46,-60.64
13:24:40.1849,24.61,15.07,78.68,-46.08,-75.81,-33.39
13:24:40.2275,22.85,18.09,81.08,-53.52,-82.64,-6.5
13:24:40.2786,19.62,21.54,81.63,-56.69,15.04,37.04
13:24:40.3396,15.11,19.2,77.79,-70.1,111.02,78.26
13:24:40.3853,11.5,15.26,73.42,-66.87,152.79,100.15
13:24:40.4211,7.01,9.83,67.93,-91.14,137.36,106.49
13:24:40.4617,2.02,5.22,63.2,-114.01,101.57,95.64
13:24:40.5057,-3.17,0.95,59.68,-111.38,99.25,74.6
13:24:40.5478,-6.87,-2.84,57.77,-92.42,102.3,51.31
13:24:40.5820,-9.41,-6.15,56.82,-68.09,79.98,35.33
13:24:40.6161,-11.07,-8.65,55.44,-24.98,36.63,63.99
13:24:40.6549,-10.65,-9.97,52.42,16.79,-1.85,72.1
13:24:40.6964,-9.22,-9.65,50.28,33.56,-28.74,32.53
13:24:40.7363,-7.8,-8.2,49.58,22.76,-42.46,-7.11
13:24:40.7779,-7.48,-6.54,50.07,-2.05,-30.02,-24.67
13:24:40.8207,-7.86,-6.35,51.47,-1.75,29.55,-36.07
13:24:40.8656,-7.66,-7.58,53.52,29.59,49.19,-59.48
13:24:40.9038,-5.98,-9.3,56.66,80.14,57.72,-88.63
13:24:40.9413,-3.28,-10.84,60.2,118.13,53.82,-111.37
13:24:40.9746,0.05,-12.31,64.21,135.45,43.94,-129.06
13:24:41.8011,3.5,-13.56,68.79,134.65,21.93,-141.68
13:24:41.4135,6.34,-14.01,73.79,121.06,-14.84,-148.75
13:24:41.7467,8.7,-13.46,79.01,104.35,-55.32,-148.51
13:24:41.1080,10.96,-11.55,84.94,88.74,-96.6,-141.13
13:24:41.1443,13.0,-8.47,90.74,78.56,-125.99,-124.54
13:24:41.1801,14.97,-5.21,95.44,74.35,-128.43,-100.52
13:24:41.2138,17.74,-1.63,99.93,66.18,-86.73,-50.76
13:24:41.2559,20.04,0.68,101.53,45.87,-49.65,12.71
13:24:41.2970,20.98,2.82,100.54,6.79,-43.68,71.74
13:24:41.3358,20.16,5.48,98.01,-41.44,-44.41,108.14
13:24:41.3703,17.22,8.54,94.29,-91.14,-48.62,131.74
13:24:41.4091,11.23,12.28,88.64,-118.64,-47.46,146.43
13:24:41.4546,2.98,15.88,80.82,-110.77,-45.99,139.97
13:24:41.5062,-4.96,17.31,73.4,-97.97,-6.85,116.25
13:24:41.5626,-10.54,16.02,68.68,-86.26,40.71,86.98
13:24:41.6074,-14.56,12.06,66.22,-66.51,109.19,60.58
13:24:41.6528,-17.02,4.29,65.61,-19.92,162.54,54.36
13:24:41.7081,-16.86,-2.76,65.2,27.58,166.14,68.5
13:24:41.7441,-15.1,-8.82,64.47,62.64,143.09,59.78
13:24:41.7806,-12.28,-13.6,63.75,81.18,110.35,41.07
13:24:41.8159,-9.21,-17.17,63.26,79.23,82.42,18.14
13:24:41.8520,-6.65,-19.35,63.56,67.34,32.42,-14.79
13:24:41.8896,-4.75,-19.02,64.83,56.79,-37.76,-41.74
13:24:41.9274,-3.05,-16.49,66.62,61.48,-81.18,-54.3
13:24:41.9652,0.66,-10.67,69.84,86.91,-104.35,-53.57
13:24:42.2815,5.36,-3.53,73.42,83.43,-136.85,-49.97
13:24:42.9477,10.94,7.33,78.89,59.65,-144.78,-48.57
13:24:42.1650,14.57,13.26,82.94,48.25,-106.67,-48.51
13:24:42.2210,17.63,16.6,86.48,30.2,-35.51,-32.53
13:24:42.2724,18.79,16.29,87.44,-0.83,26.99,-4.36
13:24:42.3248,17.94,14.93,86.67,-35.23,52.97,18.87
13:24:42.3623,15.02,12.96,84.58,-74.86,51.32,41.55
13:24:42.4072,9.26,11.79,81.26,-97.66,13.52,59.72
13:24:42.4617,3.32,12.94,78.24,-114.74,-38.98,59.72
13:24:42.5116,-1.91,14.22,75.91,-125.29,-28.31,58.5
13:24:42.5508,-9.11,14.37,72.89,-123.21,14.8,56.68
13:24:42.6012,-13.24,12.44,71.01,-84.07,76.14,73.44
13:24:42.6365,-15.12,8.36,68.87,-9.49,128.64,119.18
13:24:42.6704,-14.43,2.09,64.67,58.56,119.07,163.63
13:24:42.7095,-10.51,-4.26,59.41,93.74,97.05,97.28
13:24:42.7602,-5.31,-9.33,58.47,52.21,57.42,-20.09
13:24:42.8214,-4.65,-12.06,60.26,-11.32,35.53,-23.57
13:24:42.8813,-5.17,-11.33,61.77,28.98,-42.52,-29.48
13:24:42.9476,0.74,-6.13,66.69,110.26,-78.8,-88.93
13:24:43.3653,5.98,-1.45,72.07,114.1,-114.71,-101.37
13:24:43.8197,10.34,2.81,76.59,111.3,-140.69,-101.01
13:24:43.1195,16.4,9.35,83.38,97.09,-168.49,-96.07
13:24:43.1713,21.17,14.58,89.15,80.87,-162.76,-84.3
13:24:43.2098,24.67,18.09,93.43,55.57,-126.12,-59.18
13:24:43.2432,26.64,20.32,96.01,12.58,-57.03,-12.11
13:24:43.2766,26.04,21.05,95.63,-42.6,24.07,51.31
13:24:43.3099,22.13,20.21,91.83,-99.43,95.04,108.69
13:24:43.3433,16.33,18.06,86.29,-131.02,117.91,135.88
13:24:43.3810,8.79,14.25,79.32,-139.62,142.36,147.1
13:24:43.4170,2.08,8.28,72.14,-95.16,141.99,144.05
13:24:43.4601,-1.29,3.99,66.99,-60.41,80.53,121.55
13:24:43.4990,-3.8,2.06,63.03,-64.86,2.72,84.05
13:24:43.5372,-6.54,2.36,60.57,-81.2,-28.49,50.27
13:24:43.5751,-10.42,3.47,58.75,-81.44,-23.8,20.46
13:24:43.6223,-13.33,3.69,58.24,-73.21,11.51,6.13
13:24:43.6600,-15.89,2.16,58.58,-57.54,69.61,-1.56
13:24:43.6996,-17.6,-1.17,59.7,-40.9,128.76,-3.51
13:24:43.7348,-18.68,-5.4,61.21,-26.63,165.29,-2.35
13:24:43.7682,-19.43,-11.3,62.8,-2.24,163.88,35.52
13:24:43.8015,-18.94,-16.37,62.54,28.01,127.42,75.88
13:24:43.8348,-16.39,-21.1,61.05,57.4,52.36,32.59
13:24:43.8784,-14.09,-21.73,61.48,63.74,-15.57,-36.56
13:24:43.9194,-11.07,-18.63,63.44,105.93,-101.91,-68.02
13:24:43.9644,-4.87,-11.56,66.03,168.56,-153.31,-69.12
13:24:44.1493,2.78,-4.49,68.75,180.81,-151.97,-54.48
13:24:44.5630,8.32,-0.07,70.82,166.79,-135.99,-48.32
13:24:44.9092,13.54,3.97,73.29,135.38,-126.24,-50.03
13:24:44.1247,18.1,7.75,76.36,107.88,-131.24,-58.75
13:24:44.1580,21.96,11.34,80.0,83.49,-138.56,-65.7
13:24:44.1916,25.09,14.51,83.82,59.77,-133.68,-67.65
13:24:44.2249,28.02,17.47,88.13,36.54,-115.14,-62.29
13:24:44.2596,30.05,19.75,91.96,3.74,-66.24,-34.97
13:24:44.3040,30.08,20.81,93.33,-26.02,-13.43,5.76
13:24:44.3420,28.26,20.83,92.28,-59.8,39.8,43.81
13:24:44.3753,24.12,19.59,88.94,-96.51,90.35,75.15
13:24:44.4099,19.09,17.26,84.8,-129.98,127.79,93.44
13:24:44.4436,13.83,14.1,80.69,-150.04,155.35,106.25
13:24:44.4770,7.82,9.38,75.87,-143.27,162.66,112.53
13:24:44.5104,1.9,4.18,71.17,-134.07,114.37,100.03
13:24:44.5460,-1.99,1.73,68.67,-133.33,57.3,77.41
13:24:44.5798,-7.12,0.46,66.45,-128.58,-4.35,40.64
13:24:44.6133,-10.91,0.75,65.49,-124.68,-28.01,17.16
13:24:44.6466,-14.97,1.79,65.0,-110.47,-30.87,-0.46
13:24:44.6800,-18.02,2.28,64.76,-84.43,-1.24,12.77
13:24:44.7133,-20.43,0.74,63.44,-33.27,51.38,77.47
13:24:44.7507,-20.57,-3.88,60.76,21.67,113.94,114.48
13:24:44.7939,-18.44,-10.47,58.5,69.96,155.77,99.91
13:24:44.8313,-14.34,-17.77,57.44,88.13,120.9,28.2
13:24:44.8767,-11.88,-20.83,58.35,69.84,61.02,-32.17
13:24:44.9139,-10.43,-21.28,60.51,65.57,-13.37,-72.29
13:24:44.9473,-8.96,-19.41,62.94,83.19,-72.46,-83.26
13:24:44.9810,-5.99,-15.52,65.48,121.67,-118.74,-76.62
13:24:45.1434,-2.62,-11.61,67.27,137.21,-134.71,-63.08
13:24:45.4771,1.99,-6.87,69.17,140.45,-129.78,-45.03
13:24:45.8105,6.33,-2.89,70.77,130.2,-118.01,-35.28
13:24:45.1143,10.45,0.8,72.55,112.46,-114.53,-37.72
13:24:45.1477,13.66,4.09,74.56,89.04,-120.14,-45.15
13:24:45.1810,16.79,7.99,77.6,63.86,-122.4,-55.64
13:24:45.2144,18.91,10.81,80.48,44.96,-105.2,-61.43
13:24:45.2477,20.82,12.87,83.54,31.36,-67.46,-61.92
13:24:45.2811,22.22,13.55,85.93,21.73,-24.41,-52.59
13:24:45.3144,23.46,12.64,87.8,12.15,25.59,-31.01
13:24:45.3648,23.74,10.81,87.94,-2.91,53.76,-13.32
13:24:45.3996,23.13,9.09,87.37,-29.68,56.81,1.86
13:24:45.4329,20.56,6.84,85.84,-78.58,69.25,25.09
13:24:45.4748,15.77,4.31,83.19,-120.1,64.92,48.5
13:24:45.5179,11.05,3.21,81.05,-140.1,21.08,52.89
13:24:45.5532,4.97,3.99,79.14,-157.36,-42.21,45.03
13:24:45.5935,-0.7,5.86,77.81,-163.58,-66.73,37.65
13:24:45.6273,-7.49,8.12,76.21,-161.75,-52.95,33.2
13:24:45.6684,-13.97,9.18,74.7,-146.93,-12.28,29.72
13:24:45.7109,-19.77,8.14,73.64,-84.07,38.21,31.13
13:24:45.7588,-21.59,5.17,72.78,3.62,76.99,55.27
13:24:45.8043,-18.99,-0.64,71.98,86.24,114.43,43.57
13:24:45.8550,-14.25,-6.26,72.36,99.84,104.74,8.75
13:24:45.9082,-10.06,-10.48,73.66,81.3,75.9,-21.31
13:24:45.9528,-7.08,-12.33,75.18,88.31,26.32,-34.91
13:24:45.9902,-3.71,-12.51,76.54,107.27,-2.03,-33.45
13:24:46.2760,0.43,-11.8,77.8,109.65,-29.35,-28.87
13:24:46.6743,4.31,-10.34,78.97,99.77,-46.79,-27.96
13:24:46.1062,7.39,-8.55,80.28,84.9,-59.84,-33.81
13:24:46.1423,9.66,-6.57,81.83,68.8,-76.54,-42.53
13:24:46.1759,12.05,-3.09,84.68,52.95,-102.58,-53.08
13:24:46.2180,13.69,0.19,87.43,47.15,-111.54,-56.86
13:24:46.2541,15.99,3.76,90.76,59.23,-87.76,-51.31
13:24:46.2944,19.29,5.81,93.5,69.59,-30.69,-33.2
13:24:46.3407,22.08,5.85,94.43,61.79,5.9,-10.64
13:24:46.3812,23.91,5.49,94.28,33.92,10.53,10.09
13:24:46.4200,23.64,5.56,92.28,-46.44,17.66,52.16
13:24:46.4800,21.11,5.64,90.13,-102.3,31.02,76.55
13:24:46.5133,11.9,5.12,84.6,-195.65,41.63,101.55
13:24:46.5662,0.48,2.89,78.89,-189.62,58.21,98.81
13:24:46.6241,-6.51,0.62,75.5,-146.26,32.85,73.08
13:24:46.6611,-11.98,-0.34,73.3,-85.04,-7.58,22.04
13:24:46.7073,-14.44,0.33,73.37,-23.76,-12.34,-28.02
13:24:46.7577,-14.31,1.49,75.43,8.13,-10.02,-56.74
13:24:46.8080,-13.31,2.13,78.39,24.65,18.46,-62.96
13:24:46.8569,-12.18,1.16,81.45,16.3,46.57,-56.92
13:24:46.9047,-11.87,-0.17,83.57,1.18,61.75,-49.73
13:24:46.9380,-11.97,-2.11,85.51,-3.27,87.05,-42.72
13:24:46.9722,-12.25,-5.75,88.22,7.88,99.13,-45.28
13:24:47.1399,-11.44,-8.9,90.65,57.88,98.27,-49.12
13:24:47.4882,-9.32,-11.33,92.83,100.26,77.05,-58.45
13:24:47.8233,-5.88,-13.26,95.46,123.43,50.9,-71.19
13:24:47.1156,-2.16,-14.26,98.24,133.13,17.48,-82.04
13:24:47.1494,1.68,-14.01,101.24,134.35,-32.76,-87.11
13:24:47.1834,5.28,-12.24,104.22,132.03,-86.18,-85.03
13:24:47.2168,9.01,-8.96,107.4,130.57,-130.81,-76.25
13:24:47.2501,12.98,-4.76,110.52,132.82,-148.92,-58.45
13:24:47.2835,18.06,0.19,113.6,131.91,-130.99,-24.91
13:24:47.3196,23.4,4.5,115.37,112.09,-84.59,16.61
13:24:47.3626,27.9,7.88,115.02,57.88,-26.85,45.39
13:24:47.4147,28.94,8.98,113.47,8.86,12.42,49.3
13:24:47.4531,27.88,8.88,110.96,-37.54,45.96,53.26
13:24:47.4968,25.11,7.77,107.86,-79.07,69.19,58.75
13:24:47.5355,20.34,5.94,104.27,-125.9,77.85,63.57
13:24:47.5780,13.99,3.47,100.55,-158.64,86.44,70.94
13:24:47.6190,8.73,1.27,97.87,-172.91,87.6,74.3
13:24:47.6524,0.16,-1.56,94.4,-188.09,25.65,62.41
13:24:47.6958,-6.29,-1.47,92.55,-176.14,-42.09,40.7
13:24:47.7306,-12.13,0.59,91.01,-124.43,-68.43,21.43
13:24:47.7696,-15.65,3.13,89.71,-47.97,-54.84,12.1
13:24:47.8166,-16.15,4.65,88.88,3.92,-34.17,12.96
13:24:47.8500,-14.97,5.39,88.18,43.86,-10.39,17.16
13:24:47.8852,-13.05,5.28,87.66,60.63,11.32,20.09
13:24:47.9186,-10.85,4.46,87.21,67.64,33.33,20.15
13:24:47.9519,-7.53,2.48,86.71,68.8,39.74,15.82
13:24:47.9933,-5.01,1.2,86.36,70.99,27.66,12.47
13:24:48.2809,-2.95,0.47,86.07,74.9,22.85,12.04
13:24:48.6148,-0.06,-0.33,85.57,75.51,20.53,15.76
13:24:48.9592,2.1,-0.82,85.01,69.59,13.58,19.11
13:24:48.1292,4.22,-0.98,84.3,55.81,1.32,18.2
13:24:48.1670,6.54,-0.89,83.55,60.57,-0.08,17.22
13:24:48.2075,9.55,-0.59,82.82,69.84,-14.65,16.25
13:24:48.2516,12.04,0.69,82.58,57.82,-50.02,7.65
13:24:48.2915,13.75,3.34,83.16,30.57,-92.64,-5.46
13:24:48.3275,14.45,6.99,84.44,3.19,-122.52,-11.92
13:24:48.3635,14.35,11.59,85.99,-18.27,-126.06,-1.86
13:24:48.4010,13.74,15.39,86.68,-24.01,-97.89,18.99
